# x_c f_c(xc) f_c_ohne(xc)
0.2664 9.83477e-07 9.64724e-07
0.2668 9.83477e-07 9.64619e-07
0.2672 9.83477e-07 9.64513e-07
0.2676 9.83477e-07 9.64408e-07
0.268 9.83477e-07 9.64302e-07
0.2684 9.83477e-07 9.64196e-07
0.2688 9.83477e-07 9.6409e-07
0.2692 9.83477e-07 9.63983e-07
0.2696 9.83477e-07 9.63877e-07
0.27 9.83477e-07 9.6377e-07
0.2704 9.83477e-07 9.63663e-07
0.2708 9.83477e-07 9.63556e-07
0.2712 9.83477e-07 9.63449e-07
0.2716 9.83477e-07 9.63342e-07
0.272 9.83477e-07 9.63235e-07
0.2724 9.83477e-07 9.63127e-07
0.2728 9.83477e-07 9.63019e-07
0.2732 9.83477e-07 9.62912e-07
0.2736 9.53674e-07 9.62804e-07
0.274 9.53674e-07 9.62695e-07
0.2744 9.83477e-07 9.62587e-07
0.2748 9.83477e-07 9.62479e-07
0.2752 9.83477e-07 9.6237e-07
0.2756 9.83477e-07 9.62261e-07
0.276 9.83477e-07 9.62152e-07
0.2764 9.83477e-07 9.62043e-07
0.2768 9.83477e-07 9.61934e-07
0.2772 9.83477e-07 9.61825e-07
0.2776 9.83477e-07 9.61715e-07
0.278 9.53674e-07 9.61605e-07
0.2784 9.53674e-07 9.61496e-07
0.2788 9.83477e-07 9.61386e-07
0.2792 9.83477e-07 9.61275e-07
0.2796 9.53674e-07 9.61165e-07
0.28 9.53674e-07 9.61055e-07
0.2804 9.83477e-07 9.60944e-07
0.2808 9.83477e-07 9.60833e-07
0.2812 9.53674e-07 9.60722e-07
0.2816 9.83477e-07 9.60611e-07
0.282 9.83477e-07 9.605e-07
0.2824 9.53674e-07 9.60389e-07
0.2828 9.83477e-07 9.60277e-07
0.2832 9.83477e-07 9.60165e-07
0.2836 9.53674e-07 9.60054e-07
0.284 9.83477e-07 9.59942e-07
0.2844 9.83477e-07 9.59829e-07
0.2848 9.53674e-07 9.59717e-07
0.2852 9.83477e-07 9.59605e-07
0.2856 9.83477e-07 9.59492e-07
0.286 9.53674e-07 9.59379e-07
0.2864 9.53674e-07 9.59266e-07
0.2868 9.83477e-07 9.59153e-07
0.2872 9.83477e-07 9.5904e-07
0.2876 9.53674e-07 9.58927e-07
0.288 9.53674e-07 9.58813e-07
0.2884 9.83477e-07 9.58699e-07
0.2888 9.83477e-07 9.58585e-07
0.2892 9.83477e-07 9.58471e-07
0.2896 9.83477e-07 9.58357e-07
0.29 9.53674e-07 9.58243e-07
0.2904 9.83477e-07 9.58129e-07
0.2908 9.53674e-07 9.58014e-07
0.2912 9.83477e-07 9.57899e-07
0.2916 9.83477e-07 9.57784e-07
0.292 9.83477e-07 9.57669e-07
0.2924 9.83477e-07 9.57554e-07
0.2928 9.53674e-07 9.57439e-07
0.2932 9.53674e-07 9.57323e-07
0.2936 9.83477e-07 9.57207e-07
0.294 9.53674e-07 9.57092e-07
0.2944 9.83477e-07 9.56975e-07
0.2948 9.53674e-07 9.56859e-07
0.2952 9.83477e-07 9.56743e-07
0.2956 9.53674e-07 9.56627e-07
0.296 9.53674e-07 9.5651e-07
0.2964 9.83477e-07 9.56393e-07
0.2968 9.83477e-07 9.56276e-07
0.2972 9.53674e-07 9.56159e-07
0.2976 9.83477e-07 9.56042e-07
0.298 9.53674e-07 9.55925e-07
0.2984 9.83477e-07 9.55807e-07
0.2988 9.83477e-07 9.55689e-07
0.2992 9.53674e-07 9.55572e-07
0.2996 9.53674e-07 9.55454e-07
0.3 9.53674e-07 9.55336e-07
0.3004 9.53674e-07 9.55217e-07
0.3008 9.53674e-07 9.55099e-07
0.3012 9.83477e-07 9.5498e-07
0.3016 9.83477e-07 9.54861e-07
0.302 9.53674e-07 9.54743e-07
0.3024 9.83477e-07 9.54623e-07
0.3028 9.53674e-07 9.54504e-07
0.3032 9.83477e-07 9.54385e-07
0.3036 9.53674e-07 9.54265e-07
0.304 9.83477e-07 9.54146e-07
0.3044 9.83477e-07 9.54026e-07
0.3048 9.83477e-07 9.53906e-07
0.3052 9.53674e-07 9.53786e-07
0.3056 9.53674e-07 9.53666e-07
0.306 9.53674e-07 9.53545e-07
0.3064 9.53674e-07 9.53425e-07
0.3068 9.53674e-07 9.53304e-07
0.3072 9.83477e-07 9.53183e-07
0.3076 9.53674e-07 9.53062e-07
0.308 9.83477e-07 9.52941e-07
0.3084 9.53674e-07 9.52819e-07
0.3088 9.53674e-07 9.52698e-07
0.3092 9.53674e-07 9.52576e-07
0.3096 9.53674e-07 9.52454e-07
0.31 9.53674e-07 9.52333e-07
0.3104 9.53674e-07 9.5221e-07
0.3108 9.53674e-07 9.52088e-07
0.3112 9.53674e-07 9.51966e-07
0.3116 9.83477e-07 9.51843e-07
0.312 9.83477e-07 9.5172e-07
0.3124 9.83477e-07 9.51598e-07
0.3128 9.53674e-07 9.51475e-07
0.3132 9.53674e-07 9.51351e-07
0.3136 9.53674e-07 9.51228e-07
0.314 9.83477e-07 9.51105e-07
0.3144 9.83477e-07 9.50981e-07
0.3148 9.53674e-07 9.50857e-07
0.3152 9.83477e-07 9.50733e-07
0.3156 9.53674e-07 9.50609e-07
0.316 9.83477e-07 9.50485e-07
0.3164 9.53674e-07 9.50361e-07
0.3168 9.53674e-07 9.50236e-07
0.3172 9.53674e-07 9.50111e-07
0.3176 9.53674e-07 9.49987e-07
0.318 9.53674e-07 9.49862e-07
0.3184 9.53674e-07 9.49736e-07
0.3188 9.83477e-07 9.49611e-07
0.3192 9.53674e-07 9.49486e-07
0.3196 9.83477e-07 9.4936e-07
0.32 9.53674e-07 9.49234e-07
0.3204 9.83477e-07 9.49108e-07
0.3208 9.53674e-07 9.48982e-07
0.3212 9.53674e-07 9.48856e-07
0.3216 9.53674e-07 9.4873e-07
0.322 9.53674e-07 9.48603e-07
0.3224 9.53674e-07 9.48477e-07
0.3228 9.53674e-07 9.4835e-07
0.3232 9.83477e-07 9.48223e-07
0.3236 9.53674e-07 9.48096e-07
0.324 9.53674e-07 9.47968e-07
0.3244 9.53674e-07 9.47841e-07
0.3248 9.53674e-07 9.47713e-07
0.3252 9.83477e-07 9.47586e-07
0.3256 9.53674e-07 9.47458e-07
0.326 9.53674e-07 9.4733e-07
0.3264 9.53674e-07 9.47202e-07
0.3268 9.53674e-07 9.47073e-07
0.3272 9.83477e-07 9.46945e-07
0.3276 9.83477e-07 9.46816e-07
0.328 9.53674e-07 9.46687e-07
0.3284 9.53674e-07 9.46558e-07
0.3288 9.53674e-07 9.46429e-07
0.3292 9.53674e-07 9.463e-07
0.3296 9.53674e-07 9.46171e-07
0.33 9.53674e-07 9.46041e-07
0.3304 9.53674e-07 9.45911e-07
0.3308 9.53674e-07 9.45782e-07
0.3312 9.53674e-07 9.45652e-07
0.3316 9.83477e-07 9.45521e-07
0.332 9.53674e-07 9.45391e-07
0.3324 9.83477e-07 9.45261e-07
0.3328 9.53674e-07 9.4513e-07
0.3332 9.53674e-07 9.44999e-07
0.3336 9.83477e-07 9.44868e-07
0.334 9.53674e-07 9.44737e-07
0.3344 9.53674e-07 9.44606e-07
0.3348 9.53674e-07 9.44475e-07
0.3352 9.83477e-07 9.44343e-07
0.3356 9.53674e-07 9.44212e-07
0.336 9.53674e-07 9.4408e-07
0.3364 9.83477e-07 9.43948e-07
0.3368 9.53674e-07 9.43816e-07
0.3372 9.53674e-07 9.43683e-07
0.3376 9.83477e-07 9.43551e-07
0.338 9.53674e-07 9.43418e-07
0.3384 9.53674e-07 9.43286e-07
0.3388 9.83477e-07 9.43153e-07
0.3392 9.53674e-07 9.4302e-07
0.3396 9.53674e-07 9.42887e-07
0.34 9.53674e-07 9.42753e-07
0.3404 9.53674e-07 9.4262e-07
0.3408 9.53674e-07 9.42486e-07
0.3412 9.53674e-07 9.42352e-07
0.3416 9.53674e-07 9.42219e-07
0.342 9.53674e-07 9.42084e-07
0.3424 9.53674e-07 9.4195e-07
0.3428 9.53674e-07 9.41816e-07
0.3432 9.53674e-07 9.41681e-07
0.3436 9.53674e-07 9.41547e-07
0.344 9.53674e-07 9.41412e-07
0.3444 9.53674e-07 9.41277e-07
0.3448 9.53674e-07 9.41142e-07
0.3452 9.53674e-07 9.41006e-07
0.3456 9.53674e-07 9.40871e-07
0.346 9.53674e-07 9.40735e-07
0.3464 9.53674e-07 9.406e-07
0.3468 9.53674e-07 9.40464e-07
0.3472 9.53674e-07 9.40328e-07
0.3476 9.53674e-07 9.40192e-07
0.348 9.53674e-07 9.40055e-07
0.3484 9.53674e-07 9.39919e-07
0.3488 9.53674e-07 9.39782e-07
0.3492 9.53674e-07 9.39645e-07
0.3496 9.53674e-07 9.39508e-07
0.35 9.53674e-07 9.39371e-07
0.3504 9.53674e-07 9.39234e-07
0.3508 9.53674e-07 9.39097e-07
0.3512 9.53674e-07 9.38959e-07
0.3516 9.53674e-07 9.38821e-07
0.352 9.53674e-07 9.38684e-07
0.3524 9.53674e-07 9.38546e-07
0.3528 9.53674e-07 9.38407e-07
0.3532 9.53674e-07 9.38269e-07
0.3536 9.53674e-07 9.38131e-07
0.354 9.53674e-07 9.37992e-07
0.3544 9.53674e-07 9.37853e-07
0.3548 9.53674e-07 9.37715e-07
0.3552 9.53674e-07 9.37575e-07
0.3556 9.53674e-07 9.37436e-07
0.356 9.53674e-07 9.37297e-07
0.3564 9.53674e-07 9.37157e-07
0.3568 9.53674e-07 9.37018e-07
0.3572 9.53674e-07 9.36878e-07
0.3576 9.23872e-07 9.36738e-07
0.358 9.23872e-07 9.36598e-07
0.3584 9.23872e-07 9.36458e-07
0.3588 9.53674e-07 9.36317e-07
0.3592 9.53674e-07 9.36177e-07
0.3596 9.23872e-07 9.36036e-07
0.36 9.53674e-07 9.35895e-07
0.3604 9.53674e-07 9.35754e-07
0.3608 9.23872e-07 9.35613e-07
0.3612 9.53674e-07 9.35472e-07
0.3616 9.53674e-07 9.3533e-07
0.362 9.53674e-07 9.35189e-07
0.3624 9.23872e-07 9.35047e-07
0.3628 9.53674e-07 9.34905e-07
0.3632 9.53674e-07 9.34763e-07
0.3636 9.23872e-07 9.34621e-07
0.364 9.53674e-07 9.34479e-07
0.3644 9.23872e-07 9.34336e-07
0.3648 9.53674e-07 9.34194e-07
0.3652 9.53674e-07 9.34051e-07
0.3656 9.53674e-07 9.33908e-07
0.366 9.53674e-07 9.33765e-07
0.3664 9.53674e-07 9.33622e-07
0.3668 9.53674e-07 9.33478e-07
0.3672 9.53674e-07 9.33335e-07
0.3676 9.23872e-07 9.33191e-07
0.368 9.53674e-07 9.33047e-07
0.3684 9.53674e-07 9.32903e-07
0.3688 9.53674e-07 9.32759e-07
0.3692 9.53674e-07 9.32615e-07
0.3696 9.53674e-07 9.3247e-07
0.37 9.23872e-07 9.32326e-07
0.3704 9.53674e-07 9.32181e-07
0.3708 9.53674e-07 9.32036e-07
0.3712 9.53674e-07 9.31891e-07
0.3716 9.23872e-07 9.31746e-07
0.372 9.23872e-07 9.31601e-07
0.3724 9.23872e-07 9.31455e-07
0.3728 9.23872e-07 9.3131e-07
0.3732 9.23872e-07 9.31164e-07
0.3736 9.23872e-07 9.31018e-07
0.374 9.53674e-07 9.30872e-07
0.3744 9.53674e-07 9.30726e-07
0.3748 9.53674e-07 9.30579e-07
0.3752 9.23872e-07 9.30433e-07
0.3756 9.53674e-07 9.30286e-07
0.376 9.53674e-07 9.30139e-07
0.3764 9.23872e-07 9.29992e-07
0.3768 9.53674e-07 9.29845e-07
0.3772 9.53674e-07 9.29698e-07
0.3776 9.23872e-07 9.2955e-07
0.378 9.53674e-07 9.29403e-07
0.3784 9.23872e-07 9.29255e-07
0.3788 9.53674e-07 9.29107e-07
0.3792 9.23872e-07 9.28959e-07
0.3796 9.53674e-07 9.28811e-07
0.38 9.23872e-07 9.28663e-07
0.3804 9.53674e-07 9.28514e-07
0.3808 9.23872e-07 9.28366e-07
0.3812 9.53674e-07 9.28217e-07
0.3816 9.23872e-07 9.28068e-07
0.382 9.53674e-07 9.27919e-07
0.3824 9.23872e-07 9.2777e-07
0.3828 9.53674e-07 9.27621e-07
0.3832 9.23872e-07 9.27471e-07
0.3836 9.53674e-07 9.27322e-07
0.384 9.23872e-07 9.27172e-07
0.3844 9.53674e-07 9.27022e-07
0.3848 9.23872e-07 9.26872e-07
0.3852 9.53674e-07 9.26721e-07
0.3856 9.23872e-07 9.26571e-07
0.386 9.53674e-07 9.26421e-07
0.3864 9.23872e-07 9.2627e-07
0.3868 9.23872e-07 9.26119e-07
0.3872 9.53674e-07 9.25968e-07
0.3876 9.23872e-07 9.25817e-07
0.388 9.23872e-07 9.25666e-07
0.3884 9.53674e-07 9.25514e-07
0.3888 9.53674e-07 9.25363e-07
0.3892 9.23872e-07 9.25211e-07
0.3896 9.23872e-07 9.25059e-07
0.39 9.23872e-07 9.24907e-07
0.3904 9.53674e-07 9.24755e-07
0.3908 9.53674e-07 9.24603e-07
0.3912 9.53674e-07 9.2445e-07
0.3916 9.23872e-07 9.24298e-07
0.392 9.23872e-07 9.24145e-07
0.3924 9.23872e-07 9.23992e-07
0.3928 9.23872e-07 9.23839e-07
0.3932 9.53674e-07 9.23686e-07
0.3936 9.23872e-07 9.23533e-07
0.394 9.23872e-07 9.23379e-07
0.3944 9.53674e-07 9.23225e-07
0.3948 9.23872e-07 9.23072e-07
0.3952 9.53674e-07 9.22918e-07
0.3956 9.23872e-07 9.22764e-07
0.396 9.23872e-07 9.22609e-07
0.3964 9.23872e-07 9.22455e-07
0.3968 9.53674e-07 9.22301e-07
0.3972 9.53674e-07 9.22146e-07
0.3976 9.53674e-07 9.21991e-07
0.398 9.53674e-07 9.21836e-07
0.3984 9.23872e-07 9.21681e-07
0.3988 9.23872e-07 9.21526e-07
0.3992 9.23872e-07 9.2137e-07
0.3996 9.23872e-07 9.21215e-07
0.4 9.23872e-07 9.21059e-07
0.4004 9.23872e-07 9.20903e-07
0.4008 9.53674e-07 9.20747e-07
0.4012 9.23872e-07 9.20591e-07
0.4016 9.23872e-07 9.20435e-07
0.402 9.23872e-07 9.20278e-07
0.4024 9.23872e-07 9.20122e-07
0.4028 9.53674e-07 9.19965e-07
0.4032 9.23872e-07 9.19808e-07
0.4036 9.23872e-07 9.19651e-07
0.404 9.53674e-07 9.19494e-07
0.4044 9.23872e-07 9.19337e-07
0.4048 9.23872e-07 9.19179e-07
0.4052 9.23872e-07 9.19022e-07
0.4056 9.23872e-07 9.18864e-07
0.406 9.23872e-07 9.18706e-07
0.4064 9.23872e-07 9.18548e-07
0.4068 9.23872e-07 9.1839e-07
0.4072 9.23872e-07 9.18231e-07
0.4076 9.23872e-07 9.18073e-07
0.408 9.23872e-07 9.17914e-07
0.4084 9.23872e-07 9.17755e-07
0.4088 9.23872e-07 9.17596e-07
0.4092 9.23872e-07 9.17437e-07
0.4096 9.23872e-07 9.17278e-07
0.41 9.23872e-07 9.17119e-07
0.4104 9.23872e-07 9.16959e-07
0.4108 9.53674e-07 9.168e-07
0.4112 9.23872e-07 9.1664e-07
0.4116 9.23872e-07 9.1648e-07
0.412 9.23872e-07 9.1632e-07
0.4124 9.53674e-07 9.16159e-07
0.4128 9.23872e-07 9.15999e-07
0.4132 9.53674e-07 9.15839e-07
0.4136 9.23872e-07 9.15678e-07
0.414 9.23872e-07 9.15517e-07
0.4144 9.23872e-07 9.15356e-07
0.4148 9.23872e-07 9.15195e-07
0.4152 9.53674e-07 9.15034e-07
0.4156 9.23872e-07 9.14872e-07
0.416 9.23872e-07 9.14711e-07
0.4164 9.53674e-07 9.14549e-07
0.4168 9.23872e-07 9.14387e-07
0.4172 9.23872e-07 9.14225e-07
0.4176 9.23872e-07 9.14063e-07
0.418 9.23872e-07 9.139e-07
0.4184 9.23872e-07 9.13738e-07
0.4188 9.23872e-07 9.13575e-07
0.4192 9.23872e-07 9.13413e-07
0.4196 9.23872e-07 9.1325e-07
0.42 9.23872e-07 9.13087e-07
0.4204 9.23872e-07 9.12924e-07
0.4208 9.23872e-07 9.1276e-07
0.4212 9.23872e-07 9.12597e-07
0.4216 9.23872e-07 9.12433e-07
0.422 9.23872e-07 9.12269e-07
0.4224 9.23872e-07 9.12105e-07
0.4228 9.23872e-07 9.11941e-07
0.4232 9.23872e-07 9.11777e-07
0.4236 9.23872e-07 9.11613e-07
0.424 9.23872e-07 9.11448e-07
0.4244 9.23872e-07 9.11284e-07
0.4248 9.23872e-07 9.11119e-07
0.4252 9.23872e-07 9.10954e-07
0.4256 9.23872e-07 9.10789e-07
0.426 9.23872e-07 9.10624e-07
0.4264 9.23872e-07 9.10458e-07
0.4268 9.23872e-07 9.10293e-07
0.4272 8.9407e-07 9.10127e-07
0.4276 9.23872e-07 9.09961e-07
0.428 8.9407e-07 9.09795e-07
0.4284 9.23872e-07 9.09629e-07
0.4288 9.23872e-07 9.09463e-07
0.4292 9.23872e-07 9.09297e-07
0.4296 9.23872e-07 9.0913e-07
0.43 9.23872e-07 9.08963e-07
0.4304 9.23872e-07 9.08797e-07
0.4308 9.23872e-07 9.0863e-07
0.4312 9.23872e-07 9.08463e-07
0.4316 8.9407e-07 9.08295e-07
0.432 8.9407e-07 9.08128e-07
0.4324 9.23872e-07 9.0796e-07
0.4328 9.23872e-07 9.07793e-07
0.4332 9.23872e-07 9.07625e-07
0.4336 9.23872e-07 9.07457e-07
0.434 9.23872e-07 9.07289e-07
0.4344 9.23872e-07 9.0712e-07
0.4348 8.9407e-07 9.06952e-07
0.4352 8.9407e-07 9.06783e-07
0.4356 9.23872e-07 9.06615e-07
0.436 9.23872e-07 9.06446e-07
0.4364 9.23872e-07 9.06277e-07
0.4368 9.23872e-07 9.06108e-07
0.4372 8.9407e-07 9.05938e-07
0.4376 9.23872e-07 9.05769e-07
0.438 9.23872e-07 9.05599e-07
0.4384 9.23872e-07 9.0543e-07
0.4388 9.23872e-07 9.0526e-07
0.4392 8.9407e-07 9.0509e-07
0.4396 8.9407e-07 9.0492e-07
0.44 9.23872e-07 9.04749e-07
0.4404 8.9407e-07 9.04579e-07
0.4408 9.23872e-07 9.04408e-07
0.4412 8.9407e-07 9.04237e-07
0.4416 9.23872e-07 9.04067e-07
0.442 9.23872e-07 9.03896e-07
0.4424 9.23872e-07 9.03724e-07
0.4428 9.23872e-07 9.03553e-07
0.4432 9.23872e-07 9.03382e-07
0.4436 9.23872e-07 9.0321e-07
0.444 9.23872e-07 9.03038e-07
0.4444 8.9407e-07 9.02866e-07
0.4448 8.9407e-07 9.02694e-07
0.4452 9.23872e-07 9.02522e-07
0.4456 9.23872e-07 9.0235e-07
0.446 9.23872e-07 9.02177e-07
0.4464 9.23872e-07 9.02005e-07
0.4468 8.9407e-07 9.01832e-07
0.4472 8.9407e-07 9.01659e-07
0.4476 8.9407e-07 9.01486e-07
0.448 9.23872e-07 9.01313e-07
0.4484 8.9407e-07 9.01139e-07
0.4488 9.23872e-07 9.00966e-07
0.4492 9.23872e-07 9.00792e-07
0.4496 9.23872e-07 9.00618e-07
0.45 9.23872e-07 9.00445e-07
0.4504 8.9407e-07 9.0027e-07
0.4508 9.23872e-07 9.00096e-07
0.4512 9.23872e-07 8.99922e-07
0.4516 8.9407e-07 8.99747e-07
0.452 8.9407e-07 8.99573e-07
0.4524 8.9407e-07 8.99398e-07
0.4528 9.23872e-07 8.99223e-07
0.4532 8.9407e-07 8.99048e-07
0.4536 9.23872e-07 8.98873e-07
0.454 8.9407e-07 8.98697e-07
0.4544 9.23872e-07 8.98522e-07
0.4548 8.9407e-07 8.98346e-07
0.4552 9.23872e-07 8.9817e-07
0.4556 9.23872e-07 8.97995e-07
0.456 9.23872e-07 8.97818e-07
0.4564 9.23872e-07 8.97642e-07
0.4568 9.23872e-07 8.97466e-07
0.4572 8.9407e-07 8.97289e-07
0.4576 9.23872e-07 8.97113e-07
0.458 9.23872e-07 8.96936e-07
0.4584 8.9407e-07 8.96759e-07
0.4588 8.9407e-07 8.96582e-07
0.4592 9.23872e-07 8.96405e-07
0.4596 8.9407e-07 8.96227e-07
0.46 8.9407e-07 8.9605e-07
0.4604 9.23872e-07 8.95872e-07
0.4608 9.23872e-07 8.95694e-07
0.4612 9.23872e-07 8.95516e-07
0.4616 8.9407e-07 8.95338e-07
0.462 8.9407e-07 8.9516e-07
0.4624 9.23872e-07 8.94982e-07
0.4628 8.9407e-07 8.94803e-07
0.4632 8.9407e-07 8.94625e-07
0.4636 8.9407e-07 8.94446e-07
0.464 8.9407e-07 8.94267e-07
0.4644 8.9407e-07 8.94088e-07
0.4648 8.9407e-07 8.93909e-07
0.4652 8.9407e-07 8.93729e-07
0.4656 9.23872e-07 8.9355e-07
0.466 9.23872e-07 8.9337e-07
0.4664 8.9407e-07 8.9319e-07
0.4668 8.9407e-07 8.9301e-07
0.4672 8.9407e-07 8.9283e-07
0.4676 9.23872e-07 8.9265e-07
0.468 8.9407e-07 8.9247e-07
0.4684 8.9407e-07 8.92289e-07
0.4688 8.9407e-07 8.92108e-07
0.4692 9.23872e-07 8.91928e-07
0.4696 8.9407e-07 8.91747e-07
0.47 9.23872e-07 8.91565e-07
0.4704 8.9407e-07 8.91384e-07
0.4708 8.9407e-07 8.91203e-07
0.4712 9.23872e-07 8.91021e-07
0.4716 9.23872e-07 8.9084e-07
0.472 8.9407e-07 8.90658e-07
0.4724 8.9407e-07 8.90476e-07
0.4728 8.9407e-07 8.90294e-07
0.4732 8.9407e-07 8.90112e-07
0.4736 8.9407e-07 8.89929e-07
0.474 9.23872e-07 8.89747e-07
0.4744 9.23872e-07 8.89564e-07
0.4748 8.9407e-07 8.89381e-07
0.4752 8.9407e-07 8.89198e-07
0.4756 8.9407e-07 8.89015e-07
0.476 8.9407e-07 8.88832e-07
0.4764 9.23872e-07 8.88649e-07
0.4768 8.9407e-07 8.88465e-07
0.4772 9.23872e-07 8.88282e-07
0.4776 8.9407e-07 8.88098e-07
0.478 9.23872e-07 8.87914e-07
0.4784 8.9407e-07 8.8773e-07
0.4788 8.9407e-07 8.87546e-07
0.4792 8.9407e-07 8.87361e-07
0.4796 8.9407e-07 8.87177e-07
0.48 9.23872e-07 8.86992e-07
0.4804 9.23872e-07 8.86807e-07
0.4808 8.9407e-07 8.86622e-07
0.4812 8.9407e-07 8.86437e-07
0.4816 9.23872e-07 8.86252e-07
0.482 9.23872e-07 8.86067e-07
0.4824 8.9407e-07 8.85881e-07
0.4828 8.9407e-07 8.85695e-07
0.4832 8.9407e-07 8.8551e-07
0.4836 8.9407e-07 8.85324e-07
0.484 8.9407e-07 8.85138e-07
0.4844 8.9407e-07 8.84952e-07
0.4848 8.9407e-07 8.84765e-07
0.4852 8.9407e-07 8.84579e-07
0.4856 8.9407e-07 8.84392e-07
0.486 8.9407e-07 8.84205e-07
0.4864 8.9407e-07 8.84018e-07
0.4868 8.9407e-07 8.83831e-07
0.4872 8.9407e-07 8.83644e-07
0.4876 8.9407e-07 8.83457e-07
0.488 8.9407e-07 8.83269e-07
0.4884 8.9407e-07 8.83082e-07
0.4888 8.9407e-07 8.82894e-07
0.4892 8.9407e-07 8.82706e-07
0.4896 8.9407e-07 8.82518e-07
0.49 8.9407e-07 8.8233e-07
0.4904 8.9407e-07 8.82141e-07
0.4908 8.9407e-07 8.81953e-07
0.4912 8.64267e-07 8.81764e-07
0.4916 8.9407e-07 8.81576e-07
0.492 8.9407e-07 8.81387e-07
0.4924 8.9407e-07 8.81198e-07
0.4928 8.9407e-07 8.81009e-07
0.4932 8.9407e-07 8.80819e-07
0.4936 8.9407e-07 8.8063e-07
0.494 8.9407e-07 8.8044e-07
0.4944 8.9407e-07 8.8025e-07
0.4948 8.9407e-07 8.80061e-07
0.4952 8.9407e-07 8.79871e-07
0.4956 8.9407e-07 8.7968e-07
0.496 8.9407e-07 8.7949e-07
0.4964 8.9407e-07 8.793e-07
0.4968 8.9407e-07 8.79109e-07
0.4972 8.9407e-07 8.78918e-07
0.4976 8.9407e-07 8.78728e-07
0.498 8.9407e-07 8.78536e-07
0.4984 8.9407e-07 8.78345e-07
0.4988 8.9407e-07 8.78154e-07
0.4992 8.9407e-07 8.77963e-07
0.4996 8.9407e-07 8.77771e-07
0.5 8.9407e-07 8.77579e-07
0.5004 8.9407e-07 8.77387e-07
0.5008 8.9407e-07 8.77196e-07
0.5012 8.9407e-07 8.77003e-07
0.5016 8.9407e-07 8.76811e-07
0.502 8.64267e-07 8.76619e-07
0.5024 8.9407e-07 8.76426e-07
0.5028 8.9407e-07 8.76234e-07
0.5032 8.9407e-07 8.76041e-07
0.5036 8.9407e-07 8.75848e-07
0.504 8.9407e-07 8.75655e-07
0.5044 8.9407e-07 8.75461e-07
0.5048 8.9407e-07 8.75268e-07
0.5052 8.64267e-07 8.75074e-07
0.5056 8.64267e-07 8.74881e-07
0.506 8.9407e-07 8.74687e-07
0.5064 8.64267e-07 8.74493e-07
0.5068 8.9407e-07 8.74299e-07
0.5072 8.9407e-07 8.74105e-07
0.5076 8.9407e-07 8.7391e-07
0.508 8.64267e-07 8.73716e-07
0.5084 8.9407e-07 8.73521e-07
0.5088 8.9407e-07 8.73326e-07
0.5092 8.9407e-07 8.73131e-07
0.5096 8.64267e-07 8.72936e-07
0.51 8.9407e-07 8.72741e-07
0.5104 8.64267e-07 8.72546e-07
0.5108 8.64267e-07 8.7235e-07
0.5112 8.9407e-07 8.72155e-07
0.5116 8.64267e-07 8.71959e-07
0.512 8.64267e-07 8.71763e-07
0.5124 8.9407e-07 8.71567e-07
0.5128 8.9407e-07 8.71371e-07
0.5132 8.9407e-07 8.71175e-07
0.5136 8.9407e-07 8.70978e-07
0.514 8.9407e-07 8.70781e-07
0.5144 8.9407e-07 8.70585e-07
0.5148 8.9407e-07 8.70388e-07
0.5152 8.9407e-07 8.70191e-07
0.5156 8.9407e-07 8.69994e-07
0.516 8.9407e-07 8.69796e-07
0.5164 8.9407e-07 8.69599e-07
0.5168 8.64267e-07 8.69401e-07
0.5172 8.9407e-07 8.69204e-07
0.5176 8.64267e-07 8.69006e-07
0.518 8.9407e-07 8.68808e-07
0.5184 8.64267e-07 8.6861e-07
0.5188 8.64267e-07 8.68411e-07
0.5192 8.9407e-07 8.68213e-07
0.5196 8.9407e-07 8.68014e-07
0.52 8.9407e-07 8.67816e-07
0.5204 8.64267e-07 8.67617e-07
0.5208 8.64267e-07 8.67418e-07
0.5212 8.64267e-07 8.67219e-07
0.5216 8.9407e-07 8.6702e-07
0.522 8.9407e-07 8.6682e-07
0.5224 8.9407e-07 8.66621e-07
0.5228 8.64267e-07 8.66421e-07
0.5232 8.64267e-07 8.66221e-07
0.5236 8.9407e-07 8.66021e-07
0.524 8.9407e-07 8.65821e-07
0.5244 8.9407e-07 8.65621e-07
0.5248 8.9407e-07 8.65421e-07
0.5252 8.34465e-07 8.6522e-07
0.5256 8.9407e-07 8.6502e-07
0.526 8.9407e-07 8.64819e-07
0.5264 8.9407e-07 8.64618e-07
0.5268 8.34465e-07 8.64417e-07
0.5272 8.9407e-07 8.64216e-07
0.5276 8.9407e-07 8.64014e-07
0.528 8.9407e-07 8.63813e-07
0.5284 8.9407e-07 8.63611e-07
0.5288 8.9407e-07 8.6341e-07
0.5292 8.9407e-07 8.63208e-07
0.5296 8.9407e-07 8.63006e-07
0.53 8.9407e-07 8.62803e-07
0.5304 8.9407e-07 8.62601e-07
0.5308 8.9407e-07 8.62399e-07
0.5312 8.9407e-07 8.62196e-07
0.5316 8.34465e-07 8.61993e-07
0.532 8.34465e-07 8.61791e-07
0.5324 8.9407e-07 8.61588e-07
0.5328 8.9407e-07 8.61385e-07
0.5332 8.9407e-07 8.61181e-07
0.5336 8.34465e-07 8.60978e-07
0.534 8.9407e-07 8.60774e-07
0.5344 8.9407e-07 8.60571e-07
0.5348 8.34465e-07 8.60367e-07
