# x_a f_a(xa) f_a_ohne(xa)
823690 6.996e-10 6.68843e-10
824680 7.6966e-10 6.67639e-10
825670 6.45173e-10 6.66438e-10
826660 6.92637e-10 6.65241e-10
827650 6.16012e-10 6.64048e-10
828640 6.25732e-10 6.62858e-10
829630 6.20162e-10 6.61672e-10
830620 6.64784e-10 6.6049e-10
831610 6.60037e-10 6.59311e-10
832600 6.08225e-10 6.58135e-10
833590 6.13937e-10 6.56963e-10
834580 7.09946e-10 6.55794e-10
835570 6.22563e-10 6.54629e-10
836560 6.46736e-10 6.53468e-10
837550 6.35623e-10 6.52309e-10
838540 7.02812e-10 6.51154e-10
839530 6.21952e-10 6.50003e-10
840520 6.28177e-10 6.48855e-10
841510 6.58815e-10 6.4771e-10
842500 6.76323e-10 6.46569e-10
843490 6.03364e-10 6.45431e-10
844480 6.26528e-10 6.44296e-10
845470 6.18485e-10 6.43165e-10
846460 6.13269e-10 6.42037e-10
847450 6.99515e-10 6.40912e-10
848440 6.06377e-10 6.39791e-10
849430 6.07713e-10 6.38673e-10
850420 7.04375e-10 6.37558e-10
851410 6.53273e-10 6.36446e-10
852400 5.99442e-10 6.35337e-10
853390 6.70411e-10 6.34232e-10
854380 5.57549e-10 6.3313e-10
855370 6.93916e-10 6.32031e-10
856360 6.76437e-10 6.30936e-10
857350 6.49408e-10 6.29843e-10
858340 6.32781e-10 6.28754e-10
859330 6.80984e-10 6.27668e-10
860320 6.19337e-10 6.26584e-10
861310 4.6856e-10 6.25504e-10
862300 6.34145e-10 6.24428e-10
863290 5.9589e-10 6.23354e-10
864280 6.26613e-10 6.22283e-10
865270 5.84862e-10 6.21215e-10
866260 5.63858e-10 6.20151e-10
867250 5.72527e-10 6.19089e-10
868240 6.84963e-10 6.18031e-10
869230 5.25361e-10 6.16975e-10
870220 5.18412e-10 6.15922e-10
871210 6.27949e-10 6.14873e-10
872200 5.92337e-10 6.13826e-10
873190 4.718e-10 6.12783e-10
874180 5.93161e-10 6.11742e-10
875170 5.08408e-10 6.10704e-10
876160 5.45896e-10 6.0967e-10
877150 6.31758e-10 6.08638e-10
878140 5.27308e-10 6.07609e-10
879130 6.00807e-10 6.06583e-10
880120 6.68692e-10 6.05559e-10
881110 6.05056e-10 6.04539e-10
882100 6.22265e-10 6.03522e-10
883090 5.59112e-10 6.02507e-10
884080 5.9255e-10 6.01495e-10
885070 5.88813e-10 6.00486e-10
886060 5.82531e-10 5.9948e-10
887050 5.31713e-10 5.98477e-10
888040 5.52689e-10 5.97477e-10
889030 6.00267e-10 5.96479e-10
890020 5.79632e-10 5.95484e-10
891010 6.06519e-10 5.94492e-10
892000 6.13468e-10 5.93502e-10
892990 4.47699e-10 5.92516e-10
893980 6.74049e-10 5.91532e-10
894970 5.42371e-10 5.9055e-10
895960 6.11408e-10 5.89572e-10
896950 6.18854e-10 5.88596e-10
897940 6.15998e-10 5.87623e-10
898930 5.15456e-10 5.86652e-10
899920 5.63034e-10 5.85685e-10
900910 6.04032e-10 5.84719e-10
901900 5.28715e-10 5.83757e-10
902890 6.02029e-10 5.82797e-10
903880 5.26256e-10 5.8184e-10
904870 5.76421e-10 5.80885e-10
905860 5.15087e-10 5.79933e-10
906850 4.86807e-10 5.78984e-10
907840 6.78483e-10 5.78037e-10
908830 5.87846e-10 5.77093e-10
909820 5.125e-10 5.76151e-10
910810 5.82659e-10 5.75212e-10
911800 5.11463e-10 5.74275e-10
912790 5.24551e-10 5.73341e-10
913780 5.52575e-10 5.7241e-10
914770 5.56952e-10 5.71481e-10
915760 5.32424e-10 5.70554e-10
916750 5.81863e-10 5.69631e-10
917740 5.80428e-10 5.68709e-10
918730 5.02041e-10 5.6779e-10
919720 5.31031e-10 5.66874e-10
920710 5.09232e-10 5.6596e-10
921700 6.45741e-10 5.65048e-10
922690 4.45652e-10 5.64139e-10
923680 5.98106e-10 5.63232e-10
924670 6.77602e-10 5.62328e-10
925660 5.76506e-10 5.61426e-10
926650 5.28757e-10 5.60526e-10
927640 6.1209e-10 5.59629e-10
928630 5.26043e-10 5.58735e-10
929620 4.41446e-10 5.57842e-10
930610 5.01018e-10 5.56952e-10
931600 5.03604e-10 5.56065e-10
932590 6.44604e-10 5.5518e-10
933580 4.99298e-10 5.54297e-10
934570 4.35193e-10 5.53416e-10
935560 4.4929e-10 5.52538e-10
936550 4.74188e-10 5.51662e-10
937540 5.98988e-10 5.50789e-10
938530 6.13255e-10 5.49917e-10
939520 5.1881e-10 5.49048e-10
940510 4.39769e-10 5.48182e-10
941500 6.09987e-10 5.47317e-10
942490 5.0342e-10 5.46455e-10
943480 5.62864e-10 5.45595e-10
944470 5.16366e-10 5.44738e-10
945460 6.07315e-10 5.43882e-10
946450 4.33204e-10 5.43029e-10
947440 6.5981e-10 5.42178e-10
948430 4.94353e-10 5.4133e-10
949420 5.72982e-10 5.40483e-10
950410 6.06406e-10 5.39639e-10
951400 6.67796e-10 5.38797e-10
952390 6.58531e-10 5.37957e-10
953380 6.32838e-10 5.37119e-10
954370 6.38579e-10 5.36284e-10
955360 5.53712e-10 5.3545e-10
956350 4.49191e-10 5.34619e-10
957340 4.33616e-10 5.3379e-10
958330 5.70097e-10 5.32963e-10
959320 5.65961e-10 5.32138e-10
960310 4.83169e-10 5.31315e-10
961300 4.73165e-10 5.30495e-10
962290 5.03292e-10 5.29676e-10
963280 5.66644e-10 5.2886e-10
964270 6.54438e-10 5.28046e-10
965260 4.31669e-10 5.27234e-10
966250 4.91326e-10 5.26424e-10
967240 6.19593e-10 5.25616e-10
968230 5.14547e-10 5.2481e-10
969220 4.5759e-10 5.24006e-10
970210 5.4014e-10 5.23204e-10
971200 4.87489e-10 5.22404e-10
972190 5.20544e-10 5.21606e-10
973180 4.28997e-10 5.20811e-10
974170 5.07185e-10 5.20017e-10
975160 5.23301e-10 5.19225e-10
976150 5.05167e-10 5.18436e-10
977140 6.16268e-10 5.17648e-10
978130 5.48113e-10 5.16862e-10
979120 5.3879e-10 5.16079e-10
980110 4.90786e-10 5.15297e-10
981100 4.70209e-10 5.14517e-10
982090 6.28233e-10 5.13739e-10
983080 4.96414e-10 5.12963e-10
984070 4.32692e-10 5.1219e-10
985060 4.30532e-10 5.11418e-10
986050 4.38376e-10 5.10648e-10
987040 4.53582e-10 5.09879e-10
988030 5.97197e-10 5.09113e-10
989020 4.57504e-10 5.08349e-10
990010 5.0818e-10 5.07587e-10
991000 4.2624e-10 5.06826e-10
991990 4.32294e-10 5.06068e-10
992980 5.12188e-10 5.05311e-10
993970 5.50529e-10 5.04556e-10
994960 4.88583e-10 5.03804e-10
995950 4.43876e-10 5.03053e-10
996940 4.39741e-10 5.02303e-10
997930 4.28031e-10 5.01556e-10
998920 4.93742e-10 5.00811e-10
999910 4.79289e-10 5.00067e-10
1.0009e+06 4.28855e-10 4.99325e-10
1.00189e+06 4.61526e-10 4.98585e-10
1.00288e+06 4.6191e-10 4.97847e-10
1.00387e+06 4.39059e-10 4.97111e-10
1.00486e+06 4.28827e-10 4.96377e-10
1.00585e+06 5.03576e-10 4.95644e-10
1.00684e+06 5.52859e-10 4.94913e-10
1.00783e+06 4.56453e-10 4.94184e-10
1.00882e+06 5.09999e-10 4.93457e-10
1.00981e+06 4.2229e-10 4.92731e-10
1.0108e+06 4.86466e-10 4.92008e-10
1.01179e+06 4.16009e-10 4.91286e-10
1.01278e+06 4.27207e-10 4.90566e-10
1.01377e+06 4.19959e-10 4.89847e-10
1.01476e+06 4.63785e-10 4.8913e-10
1.01575e+06 4.24023e-10 4.88416e-10
1.01674e+06 4.82942e-10 4.87702e-10
1.01773e+06 5.25148e-10 4.86991e-10
1.01872e+06 4.9431e-10 4.86281e-10
1.01971e+06 5.06134e-10 4.85573e-10
1.0207e+06 5.04315e-10 4.84867e-10
1.02169e+06 4.91411e-10 4.84162e-10
1.02268e+06 4.17941e-10 4.83459e-10
1.02367e+06 6.12289e-10 4.82758e-10
1.02466e+06 4.46676e-10 4.82059e-10
1.02565e+06 5.0693e-10 4.81361e-10
1.02664e+06 4.43436e-10 4.80665e-10
1.02763e+06 6.07628e-10 4.7997e-10
1.02862e+06 4.16065e-10 4.79278e-10
1.02961e+06 5.18241e-10 4.78587e-10
1.0306e+06 4.95504e-10 4.77897e-10
1.03159e+06 4.12484e-10 4.77209e-10
1.03258e+06 5.60703e-10 4.76523e-10
1.03357e+06 4.75524e-10 4.75839e-10
1.03456e+06 4.49404e-10 4.75156e-10
1.03555e+06 4.24706e-10 4.74475e-10
1.03654e+06 4.61e-10 4.73795e-10
1.03753e+06 4.42185e-10 4.73117e-10
1.03852e+06 4.86352e-10 4.72441e-10
1.03951e+06 4.78025e-10 4.71766e-10
1.0405e+06 4.7612e-10 4.71093e-10
1.04149e+06 4.23654e-10 4.70421e-10
1.04248e+06 4.96016e-10 4.69751e-10
1.04347e+06 4.61398e-10 4.69083e-10
1.04446e+06 4.91127e-10 4.68416e-10
1.04545e+06 4.17415e-10 4.67751e-10
1.04644e+06 4.14147e-10 4.67087e-10
1.04743e+06 4.24009e-10 4.66425e-10
1.04842e+06 5.06247e-10 4.65765e-10
1.04941e+06 4.87191e-10 4.65106e-10
1.0504e+06 4.84235e-10 4.64449e-10
1.05139e+06 4.4011e-10 4.63793e-10
1.05238e+06 4.72269e-10 4.63138e-10
1.05337e+06 4.6532e-10 4.62486e-10
1.05436e+06 4.78181e-10 4.61834e-10
1.05535e+06 4.54051e-10 4.61185e-10
1.05634e+06 4.51607e-10 4.60537e-10
1.05733e+06 4.72426e-10 4.5989e-10
1.05832e+06 4.58868e-10 4.59245e-10
1.05931e+06 4.69782e-10 4.58601e-10
1.0603e+06 4.48466e-10 4.57959e-10
1.06129e+06 4.5415e-10 4.57318e-10
1.06228e+06 4.53234e-10 4.56679e-10
1.06327e+06 4.53042e-10 4.56042e-10
1.06426e+06 4.82231e-10 4.55405e-10
1.06525e+06 4.83993e-10 4.54771e-10
1.06624e+06 4.59352e-10 4.54137e-10
1.06723e+06 4.665e-10 4.53506e-10
1.06822e+06 4.49177e-10 4.52875e-10
1.06921e+06 4.65462e-10 4.52246e-10
1.0702e+06 4.5921e-10 4.51619e-10
1.07119e+06 4.89649e-10 4.50993e-10
1.07218e+06 4.49745e-10 4.50369e-10
1.07317e+06 4.32919e-10 4.49746e-10
1.07416e+06 3.95403e-10 4.49124e-10
1.07515e+06 3.78492e-10 4.48504e-10
1.07614e+06 4.01769e-10 4.47885e-10
1.07713e+06 4.66173e-10 4.47268e-10
1.07812e+06 4.55429e-10 4.46652e-10
1.07911e+06 4.31072e-10 4.46037e-10
1.0801e+06 3.87274e-10 4.45424e-10
1.08109e+06 3.87402e-10 4.44812e-10
1.08208e+06 4.32365e-10 4.44202e-10
1.08307e+06 4.6667e-10 4.43593e-10
1.08406e+06 4.32173e-10 4.42986e-10
1.08505e+06 3.80851e-10 4.4238e-10
1.08604e+06 4.37524e-10 4.41775e-10
1.08703e+06 4.29111e-10 4.41171e-10
1.08802e+06 4.70919e-10 4.40569e-10
1.08901e+06 4.49575e-10 4.39969e-10
1.09e+06 4.65938e-10 4.3937e-10
1.09099e+06 4.27846e-10 4.38772e-10
1.09198e+06 4.44658e-10 4.38175e-10
1.09297e+06 4.57902e-10 4.3758e-10
1.09396e+06 4.56453e-10 4.36986e-10
1.09495e+06 4.60886e-10 4.36394e-10
1.09594e+06 4.64354e-10 4.35802e-10
1.09693e+06 4.70322e-10 4.35212e-10
1.09792e+06 4.62094e-10 4.34624e-10
1.09891e+06 4.63459e-10 4.34037e-10
1.0999e+06 4.70081e-10 4.33451e-10
1.10089e+06 4.80156e-10 4.32866e-10
1.10188e+06 4.74387e-10 4.32283e-10
1.10287e+06 4.31072e-10 4.31701e-10
1.10386e+06 4.16378e-10 4.31121e-10
1.10485e+06 4.66699e-10 4.30541e-10
1.10584e+06 3.85221e-10 4.29963e-10
1.10683e+06 4.44608e-10 4.29386e-10
1.10782e+06 4.56353e-10 4.28811e-10
1.10881e+06 4.54747e-10 4.28237e-10
1.1098e+06 4.2391e-10 4.27664e-10
1.11079e+06 4.04725e-10 4.27092e-10
1.11178e+06 4.32813e-10 4.26522e-10
1.11277e+06 4.326e-10 4.25953e-10
1.11376e+06 3.90102e-10 4.25385e-10
1.11475e+06 3.37963e-10 4.24819e-10
1.11574e+06 3.75834e-10 4.24253e-10
1.11673e+06 4.30447e-10 4.23689e-10
1.11772e+06 4.79154e-10 4.23126e-10
1.11871e+06 4.47955e-10 4.22565e-10
1.1197e+06 4.34213e-10 4.22005e-10
1.12069e+06 4.73847e-10 4.21446e-10
1.12168e+06 4.37467e-10 4.20888e-10
1.12267e+06 4.59494e-10 4.20331e-10
1.12366e+06 4.58044e-10 4.19776e-10
1.12465e+06 3.09512e-10 4.19222e-10
1.12564e+06 4.47471e-10 4.18669e-10
1.12663e+06 4.55145e-10 4.18117e-10
1.12762e+06 4.65761e-10 4.17566e-10
1.12861e+06 4.58087e-10 4.17017e-10
1.1296e+06 4.24237e-10 4.16469e-10
1.13059e+06 4.44743e-10 4.15922e-10
1.13158e+06 4.58613e-10 4.15376e-10
1.13257e+06 4.21082e-10 4.14832e-10
1.13356e+06 4.63274e-10 4.14289e-10
1.13455e+06 4.49504e-10 4.13746e-10
1.13554e+06 3.86578e-10 4.13205e-10
1.13653e+06 3.71472e-10 4.12666e-10
1.13752e+06 4.48594e-10 4.12127e-10
1.13851e+06 4.1112e-10 4.1159e-10
1.1395e+06 4.31193e-10 4.11053e-10
1.14049e+06 3.43675e-10 4.10518e-10
1.14148e+06 4.26212e-10 4.09984e-10
1.14247e+06 4.61121e-10 4.09452e-10
1.14346e+06 4.37005e-10 4.0892e-10
1.14445e+06 3.68985e-10 4.08389e-10
1.14544e+06 4.16065e-10 4.0786e-10
1.14643e+06 4.17408e-10 4.07332e-10
1.14742e+06 3.61666e-10 4.06805e-10
1.14841e+06 4.37439e-10 4.06279e-10
1.1494e+06 4.56566e-10 4.05754e-10
1.15039e+06 4.37382e-10 4.0523e-10
1.15138e+06 4.15397e-10 4.04708e-10
1.15237e+06 4.23057e-10 4.04187e-10
1.15336e+06 4.23881e-10 4.03666e-10
1.15435e+06 4.50285e-10 4.03147e-10
1.15534e+06 3.07836e-10 4.02629e-10
1.15633e+06 4.19163e-10 4.02112e-10
1.15732e+06 3.52642e-10 4.01596e-10
1.15831e+06 3.2999e-10 4.01081e-10
1.1593e+06 4.62961e-10 4.00568e-10
1.16029e+06 4.15497e-10 4.00055e-10
1.16128e+06 4.70905e-10 3.99544e-10
1.16227e+06 4.59963e-10 3.99033e-10
1.16326e+06 3.42744e-10 3.98524e-10
1.16425e+06 4.12911e-10 3.98016e-10
1.16524e+06 4.20336e-10 3.97509e-10
1.16623e+06 3.68686e-10 3.97003e-10
1.16722e+06 4.16165e-10 3.96498e-10
1.16821e+06 4.06246e-10 3.95994e-10
1.1692e+06 4.38149e-10 3.95491e-10
1.17019e+06 4.13252e-10 3.94989e-10
1.17118e+06 3.81647e-10 3.94488e-10
1.17217e+06 4.03219e-10 3.93989e-10
1.17316e+06 3.6254e-10 3.9349e-10
1.17415e+06 4.29964e-10 3.92993e-10
1.17514e+06 3.8856e-10 3.92496e-10
1.17613e+06 4.47145e-10 3.92001e-10
1.17712e+06 4.00377e-10 3.91506e-10
1.17811e+06 3.56522e-10 3.91013e-10
1.1791e+06 4.65789e-10 3.9052e-10
1.18009e+06 4.16975e-10 3.90029e-10
1.18108e+06 4.15696e-10 3.89539e-10
1.18207e+06 3.16362e-10 3.8905e-10
1.18306e+06 3.3242e-10 3.88561e-10
1.18405e+06 4.47471e-10 3.88074e-10
1.18504e+06 3.0046e-10 3.87588e-10
1.18603e+06 4.44999e-10 3.87103e-10
1.18702e+06 3.40407e-10 3.86619e-10
1.18801e+06 4.35136e-10 3.86135e-10
1.189e+06 4.22517e-10 3.85653e-10
1.18999e+06 3.10209e-10 3.85172e-10
1.19098e+06 3.37195e-10 3.84692e-10
1.19197e+06 4.63899e-10 3.84213e-10
1.19296e+06 3.1811e-10 3.83735e-10
1.19395e+06 3.85072e-10 3.83257e-10
1.19494e+06 4.35499e-10 3.82781e-10
1.19593e+06 3.51747e-10 3.82306e-10
1.19692e+06 3.93925e-10 3.81832e-10
1.19791e+06 3.59861e-10 3.81359e-10
1.1989e+06 3.06954e-10 3.80886e-10
1.19989e+06 3.85327e-10 3.80415e-10
1.20088e+06 3.62661e-10 3.79945e-10
1.20187e+06 4.2715e-10 3.79475e-10
1.20286e+06 4.30681e-10 3.79007e-10
1.20385e+06 4.51266e-10 3.78539e-10
1.20484e+06 3.769e-10 3.78073e-10
1.20583e+06 4.34341e-10 3.77608e-10
1.20682e+06 4.45368e-10 3.77143e-10
1.20781e+06 4.1743e-10 3.76679e-10
1.2088e+06 2.96822e-10 3.76217e-10
1.20979e+06 4.16208e-10 3.75755e-10
1.21078e+06 4.43976e-10 3.75294e-10
1.21177e+06 4.34966e-10 3.74834e-10
1.21276e+06 3.31482e-10 3.74376e-10
1.21375e+06 4.25075e-10 3.73918e-10
1.21474e+06 4.60886e-10 3.73461e-10
1.21573e+06 3.05405e-10 3.73004e-10
1.21672e+06 3.48678e-10 3.72549e-10
1.21771e+06 3.00176e-10 3.72095e-10
1.2187e+06 3.35035e-10 3.71642e-10
1.21969e+06 2.99821e-10 3.71189e-10
1.22068e+06 3.24448e-10 3.70738e-10
1.22167e+06 3.09115e-10 3.70287e-10
1.22266e+06 3.29663e-10 3.69838e-10
1.22365e+06 3.22885e-10 3.69389e-10
1.22464e+06 4.1851e-10 3.68941e-10
1.22563e+06 3.18551e-10 3.68494e-10
1.22662e+06 3.20853e-10 3.68048e-10
1.22761e+06 3.25997e-10 3.67603e-10
1.2286e+06 3.61354e-10 3.67159e-10
1.22959e+06 3.15467e-10 3.66715e-10
1.23058e+06 2.96389e-10 3.66273e-10
1.23157e+06 3.67265e-10 3.65832e-10
1.23256e+06 3.61581e-10 3.65391e-10
1.23355e+06 3.20554e-10 3.64951e-10
1.23454e+06 3.66597e-10 3.64512e-10
1.23553e+06 3.34701e-10 3.64074e-10
1.23652e+06 3.90855e-10 3.63637e-10
1.23751e+06 3.11928e-10 3.63201e-10
1.2385e+06 3.8024e-10 3.62765e-10
1.23949e+06 4.26283e-10 3.62331e-10
1.24048e+06 4.37851e-10 3.61897e-10
1.24147e+06 4.34852e-10 3.61464e-10
1.24246e+06 4.1122e-10 3.61032e-10
1.24345e+06 3.18778e-10 3.60601e-10
1.24444e+06 3.13662e-10 3.60171e-10
1.24543e+06 3.47654e-10 3.59742e-10
1.24642e+06 4.21267e-10 3.59313e-10
1.24741e+06 4.18595e-10 3.58885e-10
1.2484e+06 2.91678e-10 3.58459e-10
1.24939e+06 3.12639e-10 3.58033e-10
1.25038e+06 3.17058e-10 3.57608e-10
1.25137e+06 4.18495e-10 3.57183e-10
1.25236e+06 3.33102e-10 3.5676e-10
1.25335e+06 3.4828e-10 3.56337e-10
1.25434e+06 3.06265e-10 3.55915e-10
1.25533e+06 3.03316e-10 3.55494e-10
1.25632e+06 3.98089e-10 3.55074e-10
1.25731e+06 4.26496e-10 3.54655e-10
1.2583e+06 4.42256e-10 3.54237e-10
1.25929e+06 3.87672e-10 3.53819e-10
1.26028e+06 3.79671e-10 3.53402e-10
1.26127e+06 3.0235e-10 3.52986e-10
1.26226e+06 3.83899e-10 3.52571e-10
1.26325e+06 3.44073e-10 3.52157e-10
1.26424e+06 3.42489e-10 3.51743e-10
1.26523e+06 3.95175e-10 3.5133e-10
1.26622e+06 3.22849e-10 3.50918e-10
1.26721e+06 3.00645e-10 3.50507e-10
1.2682e+06 3.82002e-10 3.50097e-10
1.26919e+06 3.98046e-10 3.49687e-10
1.27018e+06 2.91081e-10 3.49278e-10
1.27117e+06 2.94449e-10 3.48871e-10
1.27216e+06 4.08662e-10 3.48463e-10
1.27315e+06 3.43192e-10 3.48057e-10
1.27414e+06 3.31383e-10 3.47651e-10
1.27513e+06 4.21096e-10 3.47247e-10
1.27612e+06 3.43476e-10 3.46843e-10
1.27711e+06 3.10109e-10 3.46439e-10
1.2781e+06 4.48779e-10 3.46037e-10
1.27909e+06 2.94335e-10 3.45635e-10
1.28008e+06 3.24022e-10 3.45234e-10
1.28107e+06 3.30516e-10 3.44834e-10
1.28206e+06 2.89333e-10 3.44435e-10
1.28305e+06 3.78499e-10 3.44036e-10
1.28404e+06 3.43675e-10 3.43639e-10
1.28503e+06 3.03928e-10 3.43242e-10
1.28602e+06 3.8176e-10 3.42845e-10
1.28701e+06 2.86647e-10 3.4245e-10
1.288e+06 3.04453e-10 3.42055e-10
1.28899e+06 3.83125e-10 3.41661e-10
1.28998e+06 3.94557e-10 3.41268e-10
1.29097e+06 3.06784e-10 3.40875e-10
1.29196e+06 3.33756e-10 3.40484e-10
1.29295e+06 3.07082e-10 3.40093e-10
1.29394e+06 2.85482e-10 3.39702e-10
1.29493e+06 3.80055e-10 3.39313e-10
1.29592e+06 3.06059e-10 3.38924e-10
1.29691e+06 2.96836e-10 3.38536e-10
1.2979e+06 3.99325e-10 3.38149e-10
1.29889e+06 2.8831e-10 3.37762e-10
1.29988e+06 4.06359e-10 3.37377e-10
1.30087e+06 4.1652e-10 3.36991e-10
1.30186e+06 3.14799e-10 3.36607e-10
1.30285e+06 3.3782e-10 3.36224e-10
1.30384e+06 3.12554e-10 3.35841e-10
1.30483e+06 2.97717e-10 3.35459e-10
1.30582e+06 2.93824e-10 3.35077e-10
1.30681e+06 2.89234e-10 3.34696e-10
1.3078e+06 4.12939e-10 3.34316e-10
1.30879e+06 3.28441e-10 3.33937e-10
1.30978e+06 4.3444e-10 3.33559e-10
1.31077e+06 4.15582e-10 3.33181e-10
1.31176e+06 4.10509e-10 3.32804e-10
1.31275e+06 2.84636e-10 3.32427e-10
1.31374e+06 3.06386e-10 3.32052e-10
1.31473e+06 3.8893e-10 3.31677e-10
1.31572e+06 3.24775e-10 3.31302e-10
1.31671e+06 3.8056e-10 3.30929e-10
1.3177e+06 3.71273e-10 3.30556e-10
1.31869e+06 2.84672e-10 3.30184e-10
1.31968e+06 3.3188e-10 3.29812e-10
1.32067e+06 3.26111e-10 3.29442e-10
1.32166e+06 2.86825e-10 3.29071e-10
1.32265e+06 3.11871e-10 3.28702e-10
1.32364e+06 3.05079e-10 3.28333e-10
1.32463e+06 3.67507e-10 3.27965e-10
1.32562e+06 3.33756e-10 3.27598e-10
1.32661e+06 3.07836e-10 3.27231e-10
1.3276e+06 3.16049e-10 3.26865e-10
1.32859e+06 3.04908e-10 3.265e-10
1.32958e+06 2.83656e-10 3.26135e-10
1.33057e+06 3.88354e-10 3.25772e-10
1.33156e+06 2.89816e-10 3.25408e-10
1.33255e+06 3.31283e-10 3.25046e-10
1.33354e+06 3.2469e-10 3.24684e-10
1.33453e+06 3.92305e-10 3.24323e-10
1.33552e+06 3.23467e-10 3.23962e-10
1.33651e+06 3.25016e-10 3.23602e-10
1.3375e+06 2.8092e-10 3.23243e-10
1.33849e+06 3.01128e-10 3.22884e-10
1.33948e+06 3.13889e-10 3.22527e-10
1.34047e+06 2.82284e-10 3.22169e-10
1.34146e+06 3.36627e-10 3.21813e-10
1.34245e+06 3.15794e-10 3.21457e-10
1.34344e+06 3.23823e-10 3.21102e-10
1.34443e+06 3.27049e-10 3.20747e-10
1.34542e+06 3.01412e-10 3.20393e-10
1.34641e+06 2.98797e-10 3.2004e-10
1.3474e+06 3.16902e-10 3.19687e-10
1.34839e+06 2.99615e-10 3.19335e-10
1.34938e+06 3.13491e-10 3.18984e-10
1.35037e+06 3.00837e-10 3.18633e-10
1.35136e+06 3.27731e-10 3.18283e-10
1.35235e+06 3.61808e-10 3.17933e-10
1.35334e+06 3.12497e-10 3.17585e-10
1.35433e+06 2.82739e-10 3.17236e-10
1.35532e+06 3.309e-10 3.16889e-10
1.35631e+06 3.06827e-10 3.16542e-10
1.3573e+06 3.10592e-10 3.16196e-10
1.35829e+06 2.89376e-10 3.1585e-10
1.35928e+06 3.01313e-10 3.15505e-10
1.36027e+06 3.28214e-10 3.15161e-10
1.36126e+06 2.89617e-10 3.14817e-10
1.36225e+06 3.9438e-10 3.14474e-10
1.36324e+06 2.87628e-10 3.14131e-10
1.36423e+06 2.91507e-10 3.13789e-10
1.36522e+06 2.89859e-10 3.13448e-10
1.36621e+06 3.29919e-10 3.13108e-10
1.3672e+06 4.09344e-10 3.12768e-10
1.36819e+06 3.04382e-10 3.12428e-10
1.36918e+06 2.76486e-10 3.12089e-10
1.37017e+06 2.89347e-10 3.11751e-10
1.37116e+06 3.02464e-10 3.11414e-10
1.37215e+06 3.20142e-10 3.11077e-10
1.37314e+06 3.10308e-10 3.1074e-10
1.37413e+06 3.28129e-10 3.10405e-10
1.37512e+06 2.81993e-10 3.10069e-10
1.37611e+06 3.72211e-10 3.09735e-10
1.3771e+06 3.31475e-10 3.09401e-10
1.37809e+06 2.93156e-10 3.09068e-10
1.37908e+06 3.19801e-10 3.08735e-10
1.38007e+06 3.33259e-10 3.08403e-10
1.38106e+06 3.05654e-10 3.08071e-10
1.38205e+06 3.30601e-10 3.0774e-10
1.38304e+06 2.77979e-10 3.0741e-10
1.38403e+06 3.2972e-10 3.0708e-10
1.38502e+06 2.90868e-10 3.06751e-10
1.38601e+06 2.99693e-10 3.06422e-10
1.387e+06 3.09782e-10 3.06094e-10
1.38799e+06 2.76486e-10 3.05767e-10
1.38898e+06 3.29862e-10 3.0544e-10
1.38997e+06 3.21762e-10 3.05114e-10
1.39096e+06 3.05363e-10 3.04788e-10
1.39195e+06 3.21876e-10 3.04463e-10
1.39294e+06 3.17684e-10 3.04138e-10
1.39393e+06 3.065e-10 3.03814e-10
1.39492e+06 2.8902e-10 3.03491e-10
1.39591e+06 2.92246e-10 3.03168e-10
1.3969e+06 3.22999e-10 3.02846e-10
1.39789e+06 2.99394e-10 3.02524e-10
1.39888e+06 3.29194e-10 3.02203e-10
1.39987e+06 2.88182e-10 3.01883e-10
1.40086e+06 2.77907e-10 3.01563e-10
1.40185e+06 2.73957e-10 3.01243e-10
1.40284e+06 3.24434e-10 3.00925e-10
1.40383e+06 3.28718e-10 3.00606e-10
1.40482e+06 3.15552e-10 3.00289e-10
1.40581e+06 2.82967e-10 2.99971e-10
1.4068e+06 3.07026e-10 2.99655e-10
1.40779e+06 3.29813e-10 2.99339e-10
1.40878e+06 3.19204e-10 2.99023e-10
1.40977e+06 2.81403e-10 2.98708e-10
1.41076e+06 3.11744e-10 2.98394e-10
1.41175e+06 2.72784e-10 2.9808e-10
1.41274e+06 2.79357e-10 2.97767e-10
1.41373e+06 2.79314e-10 2.97454e-10
1.41472e+06 2.82917e-10 2.97142e-10
1.41571e+06 2.19387e-10 2.9683e-10
1.4167e+06 3.25088e-10 2.96519e-10
1.41769e+06 2.91635e-10 2.96209e-10
1.41868e+06 2.83954e-10 2.95899e-10
1.41967e+06 2.98314e-10 2.95589e-10
1.42066e+06 2.8669e-10 2.9528e-10
1.42165e+06 2.83961e-10 2.94972e-10
1.42264e+06 2.77751e-10 2.94664e-10
1.42363e+06 2.0944e-10 2.94357e-10
1.42462e+06 2.88892e-10 2.9405e-10
1.42561e+06 2.77183e-10 2.93744e-10
1.4266e+06 3.09882e-10 2.93438e-10
1.42759e+06 3.0667e-10 2.93133e-10
1.42858e+06 3.19162e-10 2.92828e-10
1.42957e+06 3.08916e-10 2.92524e-10
1.43056e+06 3.19289e-10 2.9222e-10
1.43155e+06 3.26196e-10 2.91917e-10
1.43254e+06 2.28084e-10 2.91615e-10
1.43353e+06 3.05761e-10 2.91313e-10
1.43452e+06 2.69736e-10 2.91011e-10
1.43551e+06 2.90385e-10 2.9071e-10
1.4365e+06 3.17584e-10 2.9041e-10
